사고년도,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
2019,경기도 김포시1,경기도 김포시 구래동(호수공원입구사거리 부근),4,4,0,2,2,0,126.6369856,37.64881776
2019,강원도 춘천시1,강원도 춘천시 효자동(강대삼거리 부근),4,4,0,2,2,0,127.7349585,37.86571337
2019,강원도 원주시1,강원도 원주시 개운동(도말사거리 부근),4,4,0,2,2,0,127.956406,37.33775189
2019,강원도 속초시1,강원도 속초시 교동(속초시보건소 부근),5,5,0,5,0,0,128.5767558,38.19627718
2019,충청북도 청주시 상당구1,충청북도 청주시 상당구 서운동(석교육거리 부근),4,4,0,2,2,0,127.4918221,36.62802961
2019,충청북도 청주시 상당구2,충청북도 청주시 상당구 금천동(굿모닝한의원 부근),4,4,0,2,2,0,127.5032213,36.63066411
2019,충청북도 청주시 상당구3,충청북도 청주시 상당구 영운동(청주동부소방서 부근),4,4,0,2,2,0,127.4951141,36.62148077
2019,충청북도 청주시 상당구4,충청북도 청주시 상당구 북문로3가동(신쭈꾸곱창의전설 부근),4,4,0,1,3,0,127.4867781,36.64506062
2019,충청북도 청주시 상당구5,충청북도 청주시 상당구 북문로2가동(태웅건설 부근),3,3,1,2,0,0,127.4893884,36.64094011
2019,충청북도 청주시 서원구1,충청북도 청주시 서원구 모충동(모충사거리 부근),6,6,0,2,4,0,127.488833,36.62490661
2019,충청북도 청주시 서원구2,충청북도 청주시 서원구 사직동(사직사거리 부근),5,6,0,2,4,0,127.4791711,36.63627153
2019,충청북도 청주시 서원구3,충청북도 청주시 서원구 미평동(분평사거리 부근),5,6,0,1,5,0,127.4817182,36.60723499
2019,충청북도 청주시 서원구4,충청북도 청주시 서원구 수곡동(남중삼거리 부근),4,4,1,2,1,0,127.4859098,36.61422897
2019,충청북도 청주시 흥덕구1,충청북도 청주시 흥덕구 복대동(솔밭중학교후문 부근),6,6,0,2,3,1,127.4302198,36.63934515
2019,충청북도 청주시 흥덕구2,충청북도 청주시 흥덕구 가경동(덕일한마음아파트입구 부근),4,4,0,2,0,2,127.4412711,36.62297697
2019,충청북도 청주시 흥덕구3,충청북도 청주시 흥덕구 복대동(창옥빌딩 부근),4,4,0,0,3,1,127.4421943,36.63289711
2019,충청북도 충주시1,충청북도 충주시 문화동(문화새마을금고 본점 부근),6,7,0,4,3,0,127.9258957,36.97303698
2019,충청북도 충주시2,충청북도 충주시 교현동(충주공설운동장입구 부근),4,4,1,1,1,1,127.9346892,36.98033381
2019,충청북도 충주시3,충청북도 충주시 교현동(충북충주경찰서입구 부근),4,5,0,1,3,1,127.9352814,36.97580642
2019,충청북도 제천시1,충청북도 제천시 청전동(제천북부신협본점 부근),4,4,0,2,1,1,128.2141287,37.14614001
2019,충청남도 공주시1,충청남도 공주시 중동(중동교차로 부근),5,5,0,0,5,0,127.1248397,36.4565006
2019,충청남도 보령시1,충청남도 보령시 대천동(정쌤헤어 부근),5,5,0,4,1,0,126.5847116,36.35405511
2019,전라북도 군산시1,전라북도 군산시 경암동(운림목욕탕 부근),5,5,0,3,1,1,126.726105,35.98148896
2019,전라북도 군산시2,전라북도 군산시 소룡동(군산제일신용협동조합 소룡지점 부근),4,4,0,1,3,0,126.6808186,35.9774321
2019,전라북도 정읍시1,전라북도 정읍시 수성동(내장산약국 부근),7,7,0,4,2,1,126.8543222,35.56598201
2019,전라북도 정읍시2,전라북도 정읍시 장명동(동초교사거리 부근),4,4,0,1,2,1,126.861879,35.56627061
2019,전라남도 목포시1,전라남도 목포시 동명동(동명사거리 부근),4,4,0,3,1,0,126.3917568,34.78903118
2019,전라남도 장성군1,전라남도 장성군 장성읍(전남장성경찰서읍내파출소 부근),4,4,0,0,2,2,126.7803369,35.29881259
2019,경상북도 포항시 남구1,경상북도 포항시 남구 상도동(탑클리닉 부근),5,5,1,1,3,0,129.3514159,36.01470752
2019,경상북도 포항시 남구2,경상북도 포항시 남구 해도동(청산빌딩 부근),5,5,0,2,3,0,129.3718888,36.01840105
2019,경상북도 포항시 남구3,경상북도 포항시 남구 해도동(DGB대구은행 해도동지점 부근),4,4,0,1,2,1,129.3687047,36.02275004
2019,경상북도 포항시 북구1,경상북도 포항시 북구 대흥동(협진함석 부근),6,6,0,6,0,0,129.3616655,36.03526462
2019,경상북도 포항시 북구2,경상북도 포항시 북구 죽도동(5호광장사거리 부근),5,5,0,3,2,0,129.3559727,36.02059533
2019,경상북도 포항시 북구3,경상북도 포항시 북구 죽도동(죽도동민복지회관 부근),4,6,0,2,4,0,129.3706672,36.03338376
2019,경상북도 포항시 북구4,경상북도 포항시 북구 죽도동(포항고속버스터미널 부근),4,4,0,1,3,0,129.3673979,36.02826159
2019,경상북도 포항시 북구5,경상북도 포항시 북구 죽도동(뉴욕당구클럽 부근),4,4,0,0,4,0,129.3608697,36.02782111
2019,경상북도 경주시1,경상북도 경주시 성동동(제일한의원 부근),10,10,0,7,3,0,129.2171353,35.84993316
2019,경상북도 경주시2,경상북도 경주시 황성동(경주교 부근),5,5,0,5,0,0,129.2182335,35.85358163
2019,경상북도 경주시3,경상북도 경주시 노서동(서라벌네거리 부근),5,5,0,3,0,2,129.2070056,35.8389782
2019,경상북도 경주시4,경상북도 경주시 황오동(경주역전삼거리 부근),4,4,0,2,1,1,129.2172286,35.84387166
2019,경상북도 경주시5,경상북도 경주시 동천동(알천교 부근),4,4,0,1,3,0,129.2302495,35.84570538
2019,경상북도 김천시1,경상북도 김천시 평화동(김천여자중학교정문 부근),5,5,0,3,2,0,128.1179768,36.12453605
2019,경상북도 김천시2,경상북도 김천시 부곡동(시민탑 부근),4,4,0,0,4,0,128.1041139,36.12443322
2019,경상북도 안동시1,경상북도 안동시 당북동(시농협사거리 부근),4,6,0,0,6,0,128.7205663,36.56508781
2019,경상북도 구미시1,경상북도 구미시 임은동(임은삼거리 부근),4,4,0,1,2,1,128.3633238,36.08667544
2019,경상북도 구미시2,경상북도 구미시 인의동(성민빌딩 부근),4,4,0,1,2,1,128.4231656,36.10275431
2019,경상북도 영주시1,경상북도 영주시 하망동(북영주역 부근),5,5,0,2,3,0,128.6259076,36.82148835
2019,경상북도 상주시1,경상북도 상주시 남성동(상희학교 부근),8,8,0,5,3,0,128.1582076,36.41305176
2019,경상북도 상주시2,경상북도 상주시 낙양동(GS25 낙양센타점 부근),5,5,0,3,2,0,128.1525388,36.41248871
2019,경상북도 상주시3,경상북도 상주시 냉림동(복룡냉림길 부근),5,5,0,3,2,0,128.1631642,36.42001773
2019,경상북도 상주시4,경상북도 상주시 신봉동(상영초등학교정문 부근),5,5,0,2,3,0,128.1603009,36.40730319
2019,경상북도 상주시5,경상북도 상주시 남성동(상주지역자활센터 부근),5,5,0,2,3,0,128.1546476,36.41570638
2019,경상북도 상주시6,경상북도 상주시 냉림동(나들가게 더조은마트 부근),5,6,0,0,6,0,128.1589132,36.42334597
2019,경상북도 상주시7,경상북도 상주시 서성동(상주관광호텔 부근),4,4,0,3,1,0,128.1608848,36.41727672
2019,경상북도 경산시1,경상북도 경산시 백천동(두리마을부영사랑으로아파트311동 부근),5,6,0,3,3,0,128.73651,35.80941072
2019,경상남도 창원시 의창구1,경상남도 창원시 의창구 신월동(한국은행 경남본부 부근),5,5,0,1,4,0,128.6836155,35.22649743
2019,경상남도 창원시 진해구1,경상남도 창원시 진해구 용원동(진해동부도서관입구 부근),4,4,0,3,1,0,128.8173065,35.09971628
2019,경상남도 통영시1,경상남도 통영시 도천동(하나로마트 통영농협 본점 부근),4,5,0,1,4,0,128.4168605,34.83942929
2019,경상남도 사천시1,경상남도 사천시 동금동(목전빌딩사거리 부근),7,7,0,5,2,0,128.0769096,34.93393222
2019,경상남도 김해시1,경상남도 김해시 부원동(부원동사거리 부근),9,9,0,2,4,3,128.8863206,35.22825002
2019,경상남도 김해시2,경상남도 김해시 내동(경원사거리 부근),4,4,0,2,2,0,128.8673082,35.23719345
2019,경상남도 김해시3,경상남도 김해시 서상동(일진건재당약국 부근),4,4,0,1,3,0,128.880331,35.23332191
2019,경상남도 양산시1,경상남도 양산시 물금읍(범어고등학교 부근),4,4,0,1,3,0,129.0187926,35.32884357
2019,경상남도 창녕군1,경상남도 창녕군 남지읍(서울민치과의원 부근),5,5,0,3,2,0,128.4819116,35.39027486
2020,서울특별시 종로구1,서울특별시 종로구 서린동(종로구청입구 부근),5,5,0,2,3,0,126.9793824,37.56990824
2020,서울특별시 중구1,서울특별시 중구 을지로6가(신평화시장 부근),4,5,0,0,4,1,127.0110309,37.56960613
2020,서울특별시 용산구1,서울특별시 용산구 서빙고동(반포대교북단 부근),4,4,0,1,3,0,126.9944037,37.51930579
2020,서울특별시 용산구2,서울특별시 용산구 이촌동(이촌동길대건로진입로1 부근),4,4,0,1,3,0,126.9615433,37.52270089
2020,서울특별시 성동구1,서울특별시 성동구 성수동2가(뚝도시장 부근),5,5,0,3,2,0,127.0548284,37.53909328
2020,서울특별시 성동구2,서울특별시 성동구 성수동1가(개풍빌딩 부근),5,5,0,1,4,0,127.0493937,37.54653118
2020,서울특별시 성동구3,서울특별시 성동구 성수동1가(성수여중 부근),5,5,0,0,4,1,127.0496003,37.54023943
2020,서울특별시 성동구4,서울특별시 성동구 성수동1가(대림아파트 부근),4,4,0,1,3,0,127.0442645,37.54205862
2020,서울특별시 광진구1,서울특별시 광진구 군자동(능동119안전센터 부근),4,4,0,3,1,0,127.0785212,37.55557997
2020,서울특별시 광진구2,서울특별시 광진구 구의동(광진우체국 부근),4,4,0,1,3,0,127.0897863,37.53807611
2020,서울특별시 광진구3,서울특별시 광진구 자양동(신양초교앞 부근),4,4,0,1,2,1,127.0690031,37.5352922
2020,서울특별시 동대문구1,서울특별시 동대문구 용두동(마장동사거리 부근),9,9,0,1,5,3,127.0380853,37.5728606
2020,서울특별시 동대문구2,서울특별시 동대문구 용두동(청계천대성스카이렉스 부근),8,9,0,1,6,2,127.0303579,37.57007218
2020,서울특별시 동대문구3,서울특별시 동대문구 용두동(용두치안센터 부근),7,8,0,2,5,1,127.0339726,37.57803273
2020,서울특별시 동대문구4,서울특별시 동대문구 용두동(성심의원고산자로진입 부근),6,6,1,1,3,1,127.0380652,37.57627757
2020,서울특별시 동대문구5,서울특별시 동대문구 청량리동(식당재료유통할인 부근),6,6,0,2,3,1,127.0422399,37.58310426
2020,서울특별시 동대문구6,서울특별시 동대문구 장안동(장한로답십리로진출 부근),5,5,0,4,1,0,127.0717367,37.57279792
2020,서울특별시 동대문구7,서울특별시 동대문구 장안동(나나약국 부근),5,5,0,3,2,0,127.0727106,37.5679166
2020,서울특별시 동대문구8,서울특별시 동대문구 장안동(서광아침의빛아파트 부근),5,8,0,2,5,1,127.0736714,37.56528917
2020,서울특별시 동대문구9,서울특별시 동대문구 답십리동(촬영소사거리 부근),4,4,0,1,2,1,127.0656891,37.57195606
2020,서울특별시 동대문구10,서울특별시 동대문구 신설동(신설동역 부근),4,6,0,0,5,1,127.0234154,37.57553356
2020,서울특별시 중랑구1,서울특별시 중랑구 중화동(제일은행 부근),8,8,1,0,6,1,127.0800001,37.59499505
2020,서울특별시 중랑구2,서울특별시 중랑구 중화동(태능시장 부근),8,10,0,2,8,0,127.0778571,37.59918596
2020,서울특별시 중랑구3,서울특별시 중랑구 면목동(면목2동사거리 부근),7,7,0,3,3,1,127.0799745,37.58710534
2020,서울특별시 중랑구4,서울특별시 중랑구 상봉동(새서울극장앞 부근),6,6,0,2,1,3,127.0725706,37.59308592
2020,서울특별시 중랑구5,서울특별시 중랑구 면목동(중랑전화국 부근),6,6,0,0,4,2,127.0800421,37.59120671
2020,서울특별시 중랑구6,서울특별시 중랑구 묵동(제일프라자 부근),5,5,0,3,2,0,127.0768583,37.60585375
2020,서울특별시 중랑구7,서울특별시 중랑구 묵동(두산대림아파트 부근),5,5,0,3,1,1,127.0869547,37.61898819
2020,서울특별시 중랑구8,서울특별시 중랑구 면목동(장안교일반국도3호선 부근),5,5,0,0,3,2,127.0796613,37.58218878
2020,서울특별시 중랑구9,서울특별시 중랑구 면목동(용마터널서측 부근),4,4,1,0,2,1,127.0897502,37.58056889
2020,서울특별시 중랑구10,서울특별시 중랑구 중화동(이화교서측중랑천길 부근),4,4,0,2,2,0,127.073953,37.60027946
2020,서울특별시 중랑구11,서울특별시 중랑구 면목동(혜원사거리 부근),4,6,0,1,3,2,127.0932045,37.59325379
2020,서울특별시 성북구1,서울특별시 성북구 석관동(우현빌딩 부근),7,7,0,1,5,1,127.0651371,37.61428123
2020,서울특별시 성북구2,서울특별시 성북구 종암동(종암사거리 부근),6,6,0,3,3,0,127.0323732,37.60339533
2020,서울특별시 성북구3,서울특별시 성북구 종암동(고려대역 부근),5,5,0,1,4,0,127.0361453,37.59183554
2020,서울특별시 성북구4,서울특별시 성북구 삼선동1가(한성대입구역 부근),5,5,0,0,4,1,127.0068049,37.58791517
2020,서울특별시 성북구5,서울특별시 성북구 장위동(오현초교 부근),4,4,0,1,3,0,127.0460326,37.62189772
2020,서울특별시 강북구1,서울특별시 강북구 번동(김홍석치과 부근),9,9,1,1,7,0,127.0281282,37.64039314
2020,서울특별시 강북구2,서울특별시 강북구 미아동(수유치과의원 부근),7,7,0,1,5,1,127.0247316,37.62999885
2020,서울특별시 강북구3,서울특별시 강북구 수유동(수유역 부근),6,6,0,2,4,0,127.0248596,37.63759024
2020,서울특별시 강북구4,서울특별시 강북구 번동(오현로32길3 부근),4,5,0,2,3,0,127.0395881,37.62861778
2020,서울특별시 강북구5,서울특별시 강북구 번동(금보빌딩 부근),3,3,1,0,2,0,127.0264144,37.63490656
2020,서울특별시 도봉구1,서울특별시 도봉구 방학동(신도봉사거리 부근),5,5,0,3,1,1,127.0445711,37.67098378
2020,서울특별시 도봉구2,서울특별시 도봉구 도봉동(도봉산교회 부근),5,7,0,3,0,4,127.0505287,37.68064601
2020,서울특별시 도봉구3,서울특별시 도봉구 쌍문동(창동구민회관앞 부근),5,5,0,2,3,0,127.0378656,37.65430517
2020,서울특별시 도봉구4,서울특별시 도봉구 창동(도봉보건소 부근),5,5,0,2,2,1,127.0396271,37.65717568
2020,서울특별시 도봉구5,서울특별시 도봉구 창동(창4동사무소 부근),5,5,0,1,3,1,127.0516002,37.65146489
2020,서울특별시 노원구1,서울특별시 노원구 공릉동(태릉입구역 부근),6,6,0,3,3,0,127.0754757,37.61738344
2020,서울특별시 노원구2,서울특별시 노원구 상계동(노원역노해길진입1 부근),6,6,0,2,4,0,127.0614262,37.65437137
2020,서울특별시 노원구3,서울특별시 노원구 상계동(상계초등학교 부근),6,6,0,0,5,1,127.0649535,37.65936835
2020,서울특별시 노원구4,서울특별시 노원구 상계동(상계10동우체국 부근),5,5,0,1,3,1,127.061458,37.66097283
2020,서울특별시 노원구5,서울특별시 노원구 중계동(혜성여고 부근),5,5,0,1,2,2,127.0724582,37.64172676
2020,서울특별시 노원구6,서울특별시 노원구 중계동(상명여자중고등학교 부근),5,6,0,0,6,0,127.0685258,37.64746298
2020,서울특별시 노원구7,서울특별시 노원구 상계동(상계초교입구 부근),5,5,0,0,4,1,127.0683521,37.65789081
2020,서울특별시 노원구8,서울특별시 노원구 상계동(창동교 부근),4,4,0,0,2,2,127.0551134,37.65318022
